"","name","location"
"4784","jackiefell","Washington, D.C."
"4787","Zauvaughn","Jamaica"
"4788","empressnhans","Washington, DC"
"4789","_moblake","Norfolk, Va "
"4790","1HollywoodJhay","Atlanta, GA"
"4791","MariaArriola4","Miami, FL"
"4792","ENNLiAnna","Erie, PA"
"4793","ashlllynnm","Lexington, SC"
"4794","VeritasEver"," Australia"
"4795","fireballarreaga","somewhere in NJ "
"4796","FPHCManassas","Manassas, VA"
"4797","micgillicuddy","United States"
"4798","HeyMistyJ","Texas"
"4799","DrTobyGilbert","Australia"
"4800","luv4em27","North Carolina, USA"
"4801","JPCHonline","Australia"
"4802","holyyydolan","Canada"
"4803","leswilliams2","Toronto Canada"
"4804","georgemalik","South Lyon, Michigan"
"4805","cacoethes_carpe","Canada"
"4806","zimzam1109","lowell, ma"
"4807","wandtvnews","Central Illinois"
"4808","shergiggles","New York, USA"
"4809","ThatChick_Eboni","Baltimore, MD"
"4810","AdamEyesd","Canada"
"4811","RetireSafeorg","Washington, DC"
"4812","lewisca16_lewis","florida"
"4813","lilsexycream85","Birmingham, Alabama"
"4814","Jeannie70264082","Midwest"
"4815","newartillery","Stoneham, MA"
"4816","Melaniafollow","United States"
"4817","Latestupdate4u","United States"
"4818","LostLT1","Have you seen my map"
"4819","yuiisaurus","New York"
"4820","Austin_Kaiser47","Kentucky, USA"
"4821","landis_melinda","Fort Wayne, IN"
"4822","mercybell7204","New York, NY"
"4823","MrsOfficerSmith","Lexington, KY"
"4824","ladykitchenless","Mississauga, Ontario"
"4825","RichBitch_A","BROOKLYN"
"4826","SwettmanF","VENICE Florida"
"4827","wljcrowp","Greenwood Village, CO"
"4828","wljnet","Greenwood Village, Colorado"
"4830","LifeOnAHorse",""
"4831","carrwolfr","Detroit River "
"4832","kenzie_tummy","East Carolina University "
"4834","JenaLuckman","Miami, FL"
"4835","iMissedit_Guys","Georgia, USA"
"4836","diann_bell","Texas"
"4837","CrawfordLibrary","Rockford"
"4838","marykilmer","Toronto"
"4839","jadadutch","ATL"
"4841","hickey_gale","Kingston, Ontario"
"4842","theredfilter","New York, USA"
"4843","cheeekamoomoo","Owego, NY"
"4844","Simplymarvlous","Georgia"
"4845","MelodyKingProd","Fort Washington, MD"
"4846","sassafrass187","Georgia Peach"
"4847","muscadinia","nyc / nj"
"4848","grimsaburger","Kentucky"
"4849","Freakintrips","Charlotte, NC"
"4850","jamesdwitt70","Hindsville ar"
"4851","kbph24","Kentucky"
"4852","monica_liles3","Kansas"
"4853","jannakelly","New York, NY"
"4854","graceunderfir18",""
"4855","b1047country","Syracuse, NY"
"4856","_rubabn","Mississauga, Canada"
"4857","FO_ASchatz","Natick, MA"
"4858","melsnyc","New York City"
"4860","adadaeke","USA"
"4861","SusyBlackwood","Saint John, New Brunswick"
"4862","sunnieM","California:)"
"4863","legendarybailey","North Carolina, USA"
"4864","AriiJune","Detroit, MI"
"4865","Tpa_ismyhome","Florida, USA"
"4866","pain_lyn","Ohio, USA"
"4867","BrissBreezi","St Louis, MO"
"4868","mxmxpjr","Atlanta, GA"
"4869","aiko_yamagata","g"
"4870","jfromktown","Knoxville, TN"
"4871","chychychy","Philadelphia"
"4872","paraph8","Toronto, Ontario"
"4873","hill_imani","Boston, MA"
"4874","aja_yamagata","Bronx, NY"
"4875","DyllanParadis","Ocean"
"4876","Daniel_Yamagata","Greensboro,NC"
"4877","FortyDeuceTwits","California, USA"
"4878","sootbobcat","Ontario, Canada"
"4879","kirtland_pta","Kirtland, OH"
"4880","mystormee","USA"
"4881","_froggie_","Canada"
"4882","katwarner3","Pennsylvania, USA"
"4883","OfficalFMG",""
"4884","jamesesmithjr34","Denver, CO"
"4885","MostafaAbo_Bakr","Giza, Egypt"
"4886","moekaye1","on the road"
"4887","hollydwood","Kentucky"
"4888","luvmytradley","on hiatus with one direction"
"4890","bluv502","Louisville, KY"
"4891","Lj_Sichko","Ashtabula, OH"
"4892","lzminway44","USA"
"4893","KKrowe9",""
"4894","nikosb2328",""
"4896","goldenwavves","California, USA"
"4897","chypearppe","Thailand, Asia🇹🇭"
"4898","disappearbrad","pat, ishita, theo, ana"
"4899","DosterJohn","Tennessee boy in KY"
"4900","ALTvols08","Home Sweet Tennessee"
"4901","reynaldor36","Holden, MA"
"4902","kiaraa_monett","Louisiana"
"4903","bradisaws","England United Kingdom"
"4904","GemyGem_x","Platform 9¾ & London"
"4905","DampierJalen","Knoxville, TN"
"4906","Caliangel55","Ohio, USA"
"4907","kaycasey","Charleston, SC"
"4908","QueerGabo","Neverland"
"4909","MTSManagement","Pittsburgh, PA"
"4910","Cece82952571",""
"4911","MikesOnline","Nashville"
"4912","MarisolArroyo28","San José, Costa Rica"
"4913","blueberrybws","soɯǝʍɥǝɹǝ oʌǝɹ ʇɥǝ ɹɐınboʍ"
"4914","DaBruteRules","Charlotte, NC"
"4915","uihealthcare","Iowa City, Iowa"
"4916","ameftowriter",""
"4917","MarvinRashad_","Chicago, IL"
"4919","JumpAlyssa","Oologah Oklahoma "
"4920","makeupbycess","California, USA"
"4921","MileHighJay","The City of Seven Hills"
"4922","bednarsh_helene",""
"4923","Chris_Ray11","Nolensville,TN"
"4924","deoanz","BW 🤘🏻"
"4925","maraug8288","United States"
"4926","jacobownby44",""
"4927","123CLeigh","The Spare Oom"
"4928","EverydayHealth","United States"
"4929","Darke_Conteur","Kingston, Canada"
"4930","a35362","DeKalb, IL"
"4932","roughtradeX","United States"
"4933","thordora","New Brunswick, Canada"
"4934","cashmoneychlo_","Nashville, TN"
"4935","patricknathan","Minneapolis, MN"
"4936","DawnNeufeld","Texas"
"4937","jo_penberthy",""
"4938","hellokerryrose","Worcester, MA"
"4939","BigOrangePruitt","Tennessee"
"4941","Nenigirlontheb1","Virginia Beach, VA"
"4942","high5assfuck","Halifax, Nova Scotia"
"4943","LOUSCKZ","poland"
"4944","B0WENarrow","Baltimore, MD"
"4945","TopTrending18","United States"
"4946","boumerie","Montreal, Canada"
"4947","DrNancyHansen","Winnipeg, Manitoba"
"4948","emilyle62341062","With the vamps🌎"
"4949","PeterBerry1075",""
"4950","robbos495",""
"4951","dinnykayo","Victoria, Australia"
"4952","jasminegrosse","Texas, USA"
"4953","newkarmaclubxgs","Australia"
"4954","iloveyousobradx","i met The Vamps 🇵🇭 : 10/6/17"
"4955","Hephaestus7","Canada"
"4956","amy_sitwala","Chicago, IL"
"4957","omega3825","Florida, USA"
"4958","sarnihkm",""
"4959","laphicets","canada"
"4961","_Caprifoglio",""
"4962","gwiss","United States"
"4963","dheayuliani97","인도네시아"
"4964","WeCanDance_Con","England, United Kingdom"
"4965","Giovafazzolari",""
"4966","Bridget209Trump","United States"
"4967","RescueReality1",""
"4968","ChelseaCrys","Barbados"
"4969","TheOneTAR","Twitter, Internet"
"4970","gwynncompton","Paraparaumu Beach"
"4971","LeafyLanes_","Charlotte, NC"
"4972","gingers715","South Lebanon, OH"
"4973","hiparnold","Fort Lauderdale Florida"
"4974","bradleyjamess","Cincinnati, OH"
"4975","alayna_kam","Cleveland, OH"
"4976","45Disclaimers","Washington, USA"
"4977","RealHeatherK","Loganville, GA"
"4978","q3serenity","Montreal / Ottawa"
"4981","veriflu","Mountain View, CA"
"4982","domsam","Halifax"
"4983","pradeu","Bordeaux, Aquitaine, France"
"4984","shornicl","Saint Louis University"
"4985","germfreeindia","Mumbai, India"
"4986","mommyincolor89","Queens, NY"
"4987","MomAndNewborn","United States"
"4988","EloaDoner",""
"4989","AromaticSusie","St Francis, WI"
"4990","verdepharmacy","Mesquite, TX"
"4991","grahamcochran","Columbus, Ohio"
"4992","flowcare_","Omaha, NE"
"4993","bpoeb","Birmingham, Alabama"
"4994","SleepyistMike","Scottsdale, AZ"
"4998","slimchick1900","Trinidad"
"4999","gallus_pallas","In the coop"
"5000","_DCHealth","District of Columbia"
"5001","SachaVoski","Prime Creator's house"
"5002","NoJusticeHug","United States"
"5003","EugeneBu","Wrightwood, CA"
"5004","ColumbiaMSPH","New York, New York"
"5005","CMRBenefitsGrp","Crystal Lake, IL"
"5006","St_Louis_home","United States"
"5008","reMirth",""
"5010","therealbiostate",""
"5011","BatterburyRoger",""
"5012","RaisingSerenity","Ohio, USA"
"5014","theruralists",""
"5015","WomensHealthCT","Avon, CT"
"5016","Brooks_Vicki","Texas"
"5017","KenHolt13","California, USA"
"5018","roblwilson","Scotland"
"5019","brewsandbats","United States"
"5020","drdeeda","Columbus, OH"
"5022","Sarah_Q_Smithy",""
"5023","Ryan_Mac_Phd","Chapel Hill, NC"
"5024","Actsoft","Tampa, FL"
"5025","medflygenes","Columbus, OH, USA"
"5026","OSUVetCollege","Columbus, OH"
"5027","svagdis",""
"5028","neesehome",""
"5030","Johnny_Slade",""
"5031","thinkfree55","Deutschland"
"5032","Celinuchis90",""
"5034","fairfaxhealth","Fairfax County, Virginia"
"5035","ice_Akito","Quebec"
"5036","Bobbythephoneg1","Naples, FL"
"5037","dormousegirl",""
"5039","RealtyNetworkG","Clarks Summit, PA"
"5041","SolentNHSTrust","Hampshire"
"5042","mitdoc","Roanoke, VA"
"5044","EvaBS14",""
"5045","xi_ahmed","Riyadh"
"5046","sbdrysdale","London, England"
"5048","PollyPolti","~ Europeanunion🇪🇺💜"
"5049","wallace_views","Scotland "
"5050","mmagana",""
"5051","StewballWCNR","Charlottesville, VA"
"5052","DariusRadzius","New York, New York"
"5053","putonahat",""
"5054","DocpalFrancesc2","São Paulo, Brasil"
"5055","dr_hani_s","جده"
"5056","sd_mherrera","San Diego, CA"
"5058","lansberry_alli","Baltimore, MD USA"
"5059","swakop2","Byron, IL"
"5061","class_clown36","Puerto Rico, USA"
"5063","luckykelsey",""
"5064","eTweeetz","United States"
"5065","jfboers","Atlanta, Georgia, USA"
"5066","JSABuilder","Agoura Hills, CA"
"5067","siriiusley",""
"5069","ImmunizePA","Pennsylvania"
"5070","AmbrayVO","United States"
"5071","GuzmanQCarlos",""
"5072","OzlemEquilsMD","Los Angeles"
"5073","News12LI","Long Island, NY"
"5074","IF_campaign",""
"5075","RulerOftheLAND","USA"
"5076","boyinthebarrel",""
"5077","JulieMarieWolf","New York, NY"
"5078","MackayIM","Brisbane, Australia"
"5079","jamie_swift19","Jonesborough, TN"
"5081","KNRXRX","Malaysia 马来西亚"
"5082","kwarren17",""
"5083","bjpatterson61",""
"5084","tombarr26816936",""
"5086","wontan1",""
"5087","jkagan1","Boston"
"5088","ALSIE15","Australia"
"5089","GlendaMcRose","New York"
"5092","irbertvega","Sitka, AK"
"5093","Granny_girl1968",""
"5096","ktlesser","Florida, USA"
"5097","Patrici41859934",""
"5098","PatriciaFacquet","Hauppauge, New York, USA"
"5099","canoester",""
"5102","NMNJorg","NMN"
"5106","iowahospital","Des Moines, Iowa"
"5107","TaraZarry",""
"5110","richardkanowitz","NYC"
"5111","ScottEntrekin","Hemet, CA"
"5113","3Dmedicine"," Canada "
"5117","RIHEALTH","Rhode Island"
"5119","FranklinHealth","Farmington, Maine"
"5120","nanisbabies2000","USA"
"5121","AVACNow",""
"5123","theReal_Rebel",""
"5126","DamonGrovesReal","San Jose, CA"
"5127","SeriousIda","Boston, MA"
"5128","PenceDr","Toronto, Ontario"
"5129","chrisyanke","Lake Balboa, Los Angeles"
"5130","KhronosCryptos","Portland, OR"
"5131","LTHN_Bridget","Las Vegas, NV"
"5134","vip1850","Hai'l"
"5135","DinahQChon","New York, USA"
"5138","andrewmorrisuk","Bedford"
"5139","Mariesea7",""
"5141","LSedger","Sydney Australia"
"5142","MeesterGibbs",""
"5143","AsiaRonn",""
"5145","IndianRiverOJ",""
"5146","Goodtwitchsouth",""
"5147","buddepiept","Bonn/Germany"
"5152","JudgeFarris","Juliet, Illinois"
"5154","Andrea_mnhealth","St Paul, MN"
"5161","margotjd","WNY"
"5162","DaddyFiles","Massachusetts"
"5163","somedocs",""
"5165","mslinnie325","Key Biscayne, FL"
"5167","211arizona","Arizona"
"5172","ICBDSR",""
"5173","jasonsmithmd","Beaver Dam, WI"
"5174","PowerYourLife2",""
"5175","mtmoore90",""
"5176","vylhphilippines","Republic of the Philippines"
"5178","DCHHS","Dallas, TX"
"5179","izarante","Bogotá, Colombia"
"5180","ifsbh","Brussels, Belgium"
"5181","TeratologySoc",""
"5182","NBDPN","Houston, TX"
"5184","investedtrial",""
"5186","JMUHealthCenter","Harrisonburg, VA"
"5189","HamiltonCHN","Michigan, USA"
"5190","Septembers_Song","Coastal Georgia "
"5198","dr_mullarkey","Hamilton, Ontario"
"5201","TomsRiverOEM","Toms River, NJ 08753"
"5202","VaccinateIN","Indiana"
"5205","misspdw","Rockville, MD"
"5206","AnneUrsell","Kensington, MD"
"5207","CosmicLunchLady","Cosmos"
"5209","owlwoman911_","🏔HighRockyNews RT for planet)"
"5211","KnoxvilleNurse",""
"5212","TTNGONews","Trinidad & Tobago"
"5213","vrijdenkend",""
"5214","MatMuratore",""
"5215","Edenof5",""
"5216","svsaadultsoccer","Cranberry Township, PA  USA"
"5217","Convictuoso",""
"5218","SaludHEALTHinfo","SAN DIEGO"
"5220","messageplicity","Saint Louis, Missouri "
"5221","totyfroty255","Seoul, Republic of Korea"
"5222","kamisolf",""
"5224","CentroGripe","Valladolid, España"
"5225","Kasia_HP","Denver, CO"
"5226","dkcook",""
"5227","MolinariZuzek",""
"5228","yamatho2","Wayne PA"
"5230","kent_dallis",""
"5231","DanitaBlackwood",""
"5232","jayc_bw",""
"5235","Ana_love050","Memphis, TN"
"5237","rockie_springer","San Antonio, TX"
"5238","DoctorSekzi","Here"
"5239","LJOates75","Cary, NC"
"5240","QTent2016","Toronto, Ontario"
"5242","AbtKathleen","Bethesda, MD"
"5243","Belle_Vivant","Texas, USA"
"5244","mountainnyg",""
"5245","BestAILife",""
"5248","Jesspmkn","Strongsville, OH"
"5250","_sNawal","Riyadh/Makkah"
"5253","Shalisa_Renee",""
"5255","morenoceci",""
"5256","CathyFarrow1","Central Okanagan, British Columbia"
"5258","Acharya_Amit","Marshfield, WI"
"5260","CaraThurman","Nashville/NYC"
"5261","chsabc2015","St Joseph, MO"
"5262","alsaleh4u","Riyadh, Kingdom of Saudi Arabia"
"5263","OSAPtweets","Atlanta, GA"
"5264","DoriMuetz",""
"5265","Gerardo8aV","Cayman Islands"
"5266","kevinault","Overland Park, KS"
"5267","lauraparkerrn",""
"5270","ShannonGBlake4","Atlanta, Georgia"
"5271","ShawnF_Regis",""
"5272","EbetheHolland",""
"5273","MamtaKJain","Dallas, TX"
"5274","baconised","Bedford, MA"
"5277","ImproveAU","Globally"
"5281","SuzanneNorby","Rochester, MN"
"5282","DCJ819","NC"
"5283","paulakaribau","Port Moresby, Papua New Guinea"
"5284","KaufmanCoOEM",""
"5285","LoggheMD","Reno, Nevada"
"5287","IRPatNIH",""
"5289","TomVanOsdol1","Jacksonville, Florida"
"5291","MyHealthyBabies",""
"5293","uconnhealth","Farmington, CT"
"5294","OzarksMedCenter",""
"5295","barav","Washington, DC"
"5296","amal_elan","San Francisco Bay Area, CA"
"5299","THealthNetwork","Southfield, MI"
"5300","NJHospitals","Princeton, N.J."
"5301","OhioHospitals","Columbus, OH"
"5303","NurseCollins1","Houston, TX"
"5304","AmySand71517658",""
"5307","AshleySpicerTV","Jacksonville, Florida"
"5309","UNI_SHC",""
"5310","DaveR94476809",""
"5311","PalmBeachCMA","Diocese of Palm Beach, FL 🏖"
"5312","mitchells_drug","Neosho, MO"
"5316","CHCConnecticut","Connecticut"
"5317","elliothealthsys","Manchester, NH"
"5319","LaboratorioFe",""
"5320","TLRMC_info","Leitchfield, Kentucky"
"5321","VictoryInnovCo",""
"5322","lawrenc05559495",""
"5323","BiotecnologiaI1",""
"5324","hettieww100",""
"5325","JeffMedical","Jefferson Parish, Lousiana"
"5326","KeukaHealth","Keuka Park, NY"
"5327","vbellrn","Oklahoma City, OK"
"5328","wiggley_dale","New Zealand"
"5329","JackSpratsMom",""
"5330","rumflavor","cuba/florida"
"5331","NHTIHealth","Concord, NH"
"5332","GoSignMeUp","Irvine, CA"
"5334","allenturd","San Francisco, CA."
"5335","JenniferMeyer6","UAA"
"5336","CAPublicHealth","Sacramento, CA"
"5338","USWeatherExpert","Happiest man on earth."
"5339","MaryKateC35","Milwaukee, WI"
"5340","bp1458","Wilkes Barre, PA"
"5341","RosemaryQuinlin","Rutherford, PA"
"5343","kiabhet625",""
"5344","urbanx_f","Toronto"
"5346","Qual_Insights","Charleston, WV"
"5348","JKneuvean","Kansas City, Missouri"
"5349","bananagretz","Memphis, TN"
"5350","cjohnson0106",""
"5351","nhclv","Allentown, PA."
"5352","PreciousKumbani"," Blantyre - Malawi"
"5353","bcmhouston","Houston, Texas"
"5354","tonirtx","Texas, USA"
"5355","WHPharmacist","Twinsburg, OH"
"5356","miguel_lezana","México"
"5357","Luminex","Austin, TX"
"5358","jctar1","TX"
"5359","shyduroff","@MIT+brksr'pthbrmbccdvtm/rattftpt"
"5360","mark_lombardo",""
"5361","ARHumanServices","Little Rock, AR"
"5362","ldmsnurse","Lake Dallas, TX"
"5364","MRAN_Wyoming",""
"5365","DrKND","Ashland, OR, USA"
"5366","juanelosag",""
"5367","GreySouthwick","Minnesota, USA"
"5368","Tammylbg","Hartly, DE, USA"
"5369","shodamolaJR","Georgia, USA"
"5370","lacitybrenda","Los Angeles, California"
"5371","SCBHSBenson","Benson, MN"
"5373","libbyrn","Raleigh NC"
"5374","csmithgonzalez","Galveston, TX"
"5375","AJBrumley78","Lexington, KY"
"5377","MiguelDePedroA1","Valladolid, Spain"
"5378","AAACERT","Annapolis, MD"
"5379","shinku__",""
"5380","tomitaltosai022","Celldömölk, Magyarország"
"5381","HealthcareAgg",""
"5382","sonnyernst",""
"5383","monitor_PH",""
"5387","jkruse1010","Marshfield, Wisconsin"
"5388","coloradogov","Colorado"
"5392","FaithBoldness",""
"5395","mfldclinic","Wisconsin"
"5398","justacooldude","Michigan"
"5400","weicheltb","Marshfield, WI"
"5405","mystlukes","Lehigh Valley, Pennsylvania"
"5406","CDPulcini",""
"5407","Usamah_Ahmad_I","Nigeria"
"5408","Drvaliente","Comunidad Europea"
"5410","PhysiciansPract","Baltimore, MD"
"5414","FritzQuincke","St.Pauli bei Hamborg-Altno"
"5415","INsdc","Indianapolis, IN"
"5420","RodneyRohde","Texas State University - @TXST_CLS"
"5423","Caerage","Denmark"
"5426","dknightatboiron",""
"5427","AffiliatedPhys","United States"
"5428","ClimateHealthEd",""
"5429","ecoderre","Bristol, CT 06010 USA"
"5430","RealGeorge_K",""
"5432","OfficePro5","USA"
"5436","clelialarenza","Acquaviva delle Fonti, Puglia"
"5437","RetireMEDiQ","Dayton and Cincinnati, Ohio"
"5438","rubbadoc","Włocławek, Polska"
"5439","demand_dissent","Frederick, MD"
"5441","gflaterr",""
"5444","Cashprize",""
"5445","jschreiberdo",""
"5448","kosolobo",""
"5449","CrismonUTCOP","Austin, TX"
"5455","FredNatrella","Spain"
"5456","mitomireskrokov",":)\__ _   ケベック "
"5457","maxabillioncruz",""
"5458","nmpra","United States"
"5460","BenKerrey",""
"5461","nursesam1",""
"5462","MalloryBlazetic",""
"5463","LiLSwurvie","ATL - WV - LA"
"5464","officialgfendi","West Virginia, USA"
"5465","flylikeuspapers",""
"5466","AngelaRagin",""
"5467","ricoildefonso14",""
"5468","pemdoc","Houston"
"5469","80s_hairrocks",""
"5470","DrGagen",""
"5472","STX488","Cardiff NJ"
"5473","pharmacopsych","San Antonio, Texas"
"5474","alruthHR","Jacksonville, Florida"
"5475","Cindy_52s","United States"
"5476","BurtonABC7",""
"5478","SinfoniaRx","Tucson, AZ"
"5479","graham_dodge","Kansas City, MO"
"5480","johncalichi","Chicago, IL"
"5481","TM_Loftus","Chicago, IL"
"5482","SherazKhanTT","Unknown"
"5486","dr_frankm","Camrose Alberta Canada"
"5487","DorchesterNorth",""
"5488","KenRedcrossMD","New York, USA"
"5490","ParentAlerte","()"
"5496","DMDavis18",""
"5500","emuna670","Northern Mariana Islands"
"5501","ArielBlocker","Lyon (France)"
"5503","JeremyFarrar","London"
"5504","MammaF","Greater Toronto Area (GTA)"
"5505","IDSAInfo","Arlington, VA"
"5506","Kabira52183510",""
"5508","FeG_MO",""
"5509","Cm_KeithKaplan","Teaneck, NJ"
"5510","AFTeaneck","Teaneck, NJ"
"5511","ukyphd",""
"5512","paedsem","Brisbane, Australia"
"5516","pccm_doc","Cincinnati, OH"
"5517","ONEHealthOhio1","Youngstown, OH"
"5518","RussMontgomery4","Eatonton, GA"
"5519","RobinEnochs","Texas ♡ Yeshua "
"5521","lifesapartayy","Tuscaloosa, AL"
"5522","Hombre_Perfesto","Una galaxia muy muy lejana "
"5524","DavidDoc","Little Rock"
"5525","chukanestor","Columbia, Missouri"
"5526","plattehealth","Platte City, MO"
"5527","PlacerCA","California, USA"
"5528","EvidenceRobot","Belfast, Northern Ireland"
"5529","purpleduck76","north,ca United States"
"5530","NCFam_United","Burlington, NC"
"5532","Doc_Durham","Abbeville, SC"
"5533","ChicagoScience","Chicago"
"5535","SPKwomenshealth","Cleveland, OH"
"5536","ColleenHuberNMD","Tempe, AZ"
"5539","YouCompli","Pittsburgh, PA"
"5540","BlakeCirks","Gaithersburg, MD"
"5541","CintasClean","USA "
"5542","PMP_Consultant","South Africa"
"5547","DrBramPedsER","Houston, TX"
"5548","BlondeScientist",""
"5549","KymmBallard","North Carolina"
"5552","mathiaspier1","Michigan, USA"
"5553","ChrisCarrollMD","Usually CT, sometimes AK"
"5554","NALISTT","Trinidad and Tobago"
"5555","meducate","Fairfax, VA"
"5556","mooncindylu","Central USA"
"5558","ThisMomHCN",""
"5560","PeiSzeCheng4NY","ÜT: 40.747787,-73.973573"
"5563","qsteruk","Birmingham, England"
"5564","therealdretchi",""
"5565","HerrickHlthLib","9001 Wakarusa St, La Mesa, CA"
"5568","NEWHealthBoston","332 Hanover Street, Boston, MA"
"5569","YozellAssoc","Boston, MA"
"5570","faithhealthhome","Missouri, USA"
"5571","womenshealth","U.S."
"5573","mercykoppuzha",""
"5574","BrendaEarles",""
"5575","lmadoff","Boston, USA"
"5578","newsgovtt","Trinidad and Tobago"
"5581","RicePharmacy","Beaver Dam, KY"
"5582","ImmunizeCOKids","Colorado"
"5583","SpectrumCtrMS","Hattiesburg, MS"
"5584","AUMedClinic","Auburn, AL"
"5585","alyddelta",""
"5586","ChangeItUpEdit","Boca Raton, FL & Portland, OR"
"5589","CassMickens","Birmingham, AL"
"5590","mastrolyn",""
"5591","RandolphCHD","Moberly, MO"
"5592","BoironDonna","California, USA"
"5593","jenny92dn","Baltimore, MD"
"5594","owenmp","Bellevue, WA, USA"
"5595","IntelliDent1","Made in the USA"
"5597","neurologo","The cesspit of civilization."
"5598","stephanemarcoux","Belfort, France"
"5599","UserHG1",""
"5603","PartnersNews","Boston, MA"
"5605","noname_8","Somewhere over WTF land 5 55"
"5606","Shanelp5",""
"5608","Hoosiersvaccin8","Indiana, USA"
"5610","DukeHSQ","Durham, NC"
"5611","LilyLebrun7",""
"5612","_HealthyU",""
"5613","ArmyRHCAtlantic","Fort Belvoir, VA"
"5614","genesishealth","Davenport, Iowa"
"5616","pkatboiron","Houston, TX"
"5617","OhioMedicaid","State of Ohio"
"5618","911Safety","Yucaipa, CA"
"5619","JustinCollierMD","Nashville, TN Area"
"5621","SOEKOCCESS","Kaserem / Uganda/ Africa "
"5624","Alexiede","Northeast Pa"
"5625","ChristinaJarv20",""
"5626","cimesalvador","san salvador"
"5630","ushahmd","Houston, TX (and well beyond)"
"5631","IneWauben","Hamilton, Ontario"
"5632","gortombina",""
"5633","RChealthservice","Weston, MA"
"5634","GIS_gov","Polska,Warszawa"
"5635","mnt","United States"
"5636","Flu_Killer","Dollard des Ormeaux, Québec,Ca"
"5637","Needham_Health","Needham,  MA"
"5639","220Amoma4",""
"5641","b_n_strr","Qonos"
"5642","FOX19","Cincinnati, OH"
"5643","Fox19Jessica","Cincinnati :)"
"5644","MNT_Yella","Brighton, England"
"5646","eclinicNigeria","3 Agadez Street, off Aminu Kano Crescent Wuse 2, Abuja"
"5647","annliz2020",""
"5648","ClarePower14",""
"5650","AnnHamlett3","North Carolina, USA"
"5651","GrowFromHereNZ","Wellington Porirua"
"5652","BarbraTugman",""
"5654","CrisGlezR","Salamanca, España"
"5655","dinerlee","North Carolina, USA"
"5656","isabelle_gremy","Ile-de-France, France"
"5657","Kiwiseabreeze","Wellington, NZ"
"5658","ketaminh","Tweets are my own and not representative of my employer"
"5660","MPDexpert","U.S."
"5661","KofiTengkorang","Cape Coast, Ghana"
"5662","DisneyLoeffler",""
"5663","micropiccy","Turin, Piedmont"
"5664","OCREAL_ESTATE","Orange County, California"
"5666","HamOnt_Aging","Hamilton, ON"
"5667","Fl_flipflopgirl","United States"
"5668","RMDProducer","Chicago, IL"
"5670","RumphandAssoc","GA, AL, South Africa"
"5671","RexArcherMD","Kansas City, MO"
"5672","K664DonnaJ",""
"5674","berginpanimayam","Ashburn, VA"
"5675","DurantJimmy",""
"5676","AYUSHVISHWANAT1","DELHI,INDIA"
"5677","tcmrobin","I BLOCK Disrespectful Tweets"
"5678","USAndChennai","Chennai, Tamil Nadu, India"
"5679","trickyjet",""
"5680","fs36r","Toronto, Ontario"
"5682","Slowitdownckd","AZ."
"5683","BucknellStuHlth",""
"5684","laccd","Los Angeles, California"
"5685","CPHIatUPenn","Philadelphia, PA"
"5686","Zulei_Mg",""
"5687","AliciaMPH","Philadelphia, PA"
"5688","MyAgentMattie","Philadelphia PA"
"5691","GoddessSulliva1","Arkansas, USA"
"5692","Carolin34113715","Georgia, USA"
"5693","PathogenScribe","Galveston, TX"
"5694","drvillasenior","Chihuahua"
"5695","HOUmanitarian","Houston, Texas, U.S.A."
"5696","POSUTtRUmp","The 4 Treasons, Mar-A-Shithole"
"5697","MaritzaBondmph","Connecticut, USA"
"5699","Adefovir","さいたま市、川越市、越谷市、三郷市、上尾市、新越谷駅"
"5700","ImmunizeNV","Nevada"
"5702","mencardio",""
"5703","ArielleHoward52","Oklahoma, USA"
"5704","DrJaneDoeNoMoe","FunFact (#Satire)Twitter's TOP10 #6 @DrJaneDoeNoMoe(The 7/27/2004 JaneDoe)via @anthonyanderson⌛️http://www.finsterdata.com/twitter/topic-times_up/🎼📎"
"5705","Marthe_USAFacts","Washington, USA"
"5706","PhysEye","3930 Hoyt Ave.   Everett,Wa"
"5707","fkeskew","United States"
"5708","DrMarilena",""
"5710","hiro640311","Tokyo"
"5711","smdiet","Quakertown, PA"
"5712","mindability","Scottsdale, AZ, USA"
"5714","janey_35","Northern Mariana Islands"
"5715","PACTVGovtAccess","Plymouth, MA"
"5716","rodiamatz",""
"5719","El_Paulo27",""
"5720","Agingwithkarla","Tampa Bay area, FL"
"5721","aireupthere","La"
"5722","BNightsCRPS","UK"
"5723","mrjohelpadilla","Vía Láctea"
"5724","SethuLBabu",""
"5725","respect1968","United States"
"5726","lymanduggan","Tampa, Florida"
"5727","RevDrJestus","Inver Grove Heights, MN"
"5728","FLAHAULT","Switzerland"
"5733","mitchell_reva",""
"5734","JaksPharmacy","Bowling Green, OH"
"5735","lexrhc","Lexington, Nebraska"
"5736","leonidlvd","Indonesia"
"5737","BillNigh",""
"5738","rbarralesr","Right behind you..."
"5740","outbreakmuseum","Portland, OR"
"5741","grbusinaro",""
"5742","rbarishansky","Pennsylvania, USA"
"5745","rustinmooredvm","Columbus, OH"
"5746","dr_dmorgan","Baltimore, MD"
"5748","realKyleOlbert","Washington, DC"
"5749","Brittany_PA_C","Gainesville, FL"
"5751","nuriamariach","guatemala ,zacapa"
"5752","MDveter",""
"5753","BloomTaxonomy",""
"5754","picardonhealth","Montréal"
"5756","SMacMillanMD",""
"5758","DPSNursing",""
